Date,Transaction ID,Customer ID,Gender,Age,Category,Quantity,Price per Unit,Total Amount,Age Group
2023-05-22,843,CUST843,M,21,Beauty,3,500,1500,21-30
2023-10-12,844,CUST844,M,35,Clothing,3,50,150,31-40
2023-01-06,845,CUST845,M,54,Clothing,1,500,500,51-60
2023-09-22,846,CUST846,M,42,Beauty,1,50,50,41-50
2023-04-08,847,CUST847,F,18,Electronics,4,300,1200,<20
2023-02-13,848,CUST848,F,63,Clothing,3,25,75,60+
2023-05-04,849,CUST849,M,32,Clothing,2,25,50,31-40
2023-07-28,850,CUST850,F,26,Beauty,2,500,1000,21-30
2023-09-08,851,CUST851,M,32,Electronics,2,25,50,31-40
2023-10-12,852,CUST852,F,41,Clothing,1,300,300,41-50
2023-05-04,853,CUST853,M,21,Beauty,2,500,1000,21-30
2023-12-20,854,CUST854,M,29,Clothing,1,50,50,21-30
2023-09-01,855,CUST855,M,54,Beauty,1,25,25,51-60
2023-11-27,856,CUST856,M,54,Electronics,4,30,120,51-60
2023-12-31,857,CUST857,M,60,Electronics,2,25,50,51-60
2023-09-09,858,CUST858,M,23,Electronics,2,50,100,21-30
2023-08-18,859,CUST859,F,56,Electronics,3,500,1500,51-60
2023-01-09,860,CUST860,M,63,Clothing,4,50,200,60+
2023-02-17,861,CUST861,F,41,Clothing,3,30,90,41-50
2023-05-31,862,CUST862,M,28,Electronics,4,300,1200,21-30
2023-04-24,863,CUST863,F,30,Electronics,2,25,50,21-30
2023-07-27,864,CUST864,F,51,Electronics,1,500,500,51-60
2023-12-21,865,CUST865,F,42,Clothing,1,300,300,41-50
2023-05-05,866,CUST866,M,24,Electronics,1,50,50,21-30
2023-06-06,867,CUST867,M,21,Electronics,1,500,500,21-30
2023-12-06,868,CUST868,F,25,Electronics,1,300,300,21-30
2023-10-25,869,CUST869,M,37,Beauty,3,500,1500,31-40
2023-07-08,870,CUST870,F,46,Electronics,4,30,120,41-50
2023-08-31,871,CUST871,M,62,Beauty,2,30,60,60+
2023-10-11,872,CUST872,F,63,Beauty,3,25,75,60+
2023-09-29,873,CUST873,F,27,Electronics,4,25,100,21-30
2023-06-26,874,CUST874,M,60,Beauty,1,30,30,51-60
2023-08-06,875,CUST875,F,51,Electronics,4,500,2000,51-60
2023-10-09,876,CUST876,M,43,Clothing,4,30,120,41-50
2023-06-19,877,CUST877,F,58,Clothing,1,25,25,51-60
2023-06-30,878,CUST878,F,20,Clothing,1,30,30,<20
2023-12-26,879,CUST879,M,23,Clothing,1,30,30,21-30
2023-08-21,880,CUST880,M,22,Beauty,2,500,1000,21-30
2023-05-19,881,CUST881,M,22,Electronics,1,300,300,21-30
2023-06-06,882,CUST882,F,64,Electronics,2,25,50,60+
2023-05-09,883,CUST883,M,40,Electronics,1,500,500,31-40
2023-04-29,884,CUST884,F,26,Clothing,2,30,60,21-30
2023-03-03,885,CUST885,F,52,Clothing,4,30,120,51-60
2023-04-09,886,CUST886,M,37,Electronics,3,300,900,31-40
2023-06-11,887,CUST887,M,59,Clothing,4,25,100,51-60
2023-03-03,888,CUST888,F,52,Electronics,4,25,100,51-60
2023-10-02,889,CUST889,F,35,Electronics,1,50,50,31-40
2023-12-20,890,CUST890,M,34,Electronics,2,25,50,31-40
2023-04-05,891,CUST891,M,41,Electronics,3,300,900,41-50
2023-04-09,892,CUST892,M,20,Electronics,1,50,50,<20
2023-04-21,893,CUST893,M,49,Electronics,1,50,50,41-50
2023-09-05,894,CUST894,M,52,Electronics,1,30,30,51-60
2023-05-22,895,CUST895,F,55,Clothing,4,30,120,51-60
2023-10-29,896,CUST896,F,30,Electronics,2,25,50,21-30
2023-09-26,897,CUST897,F,64,Electronics,2,50,100,60+
2023-11-02,898,CUST898,F,42,Clothing,3,30,90,41-50
2023-05-25,899,CUST899,M,26,Clothing,2,300,600,21-30
2023-02-21,900,CUST900,M,21,Clothing,2,30,60,21-30
2023-04-10,901,CUST901,M,31,Electronics,1,30,30,31-40
2023-06-01,902,CUST902,F,54,Beauty,1,50,50,51-60
2023-04-27,903,CUST903,F,51,Beauty,4,50,200,51-60
2023-07-04,904,CUST904,M,28,Clothing,1,500,500,21-30
2023-04-02,905,CUST905,M,58,Beauty,1,300,300,51-60
2023-06-04,906,CUST906,F,20,Clothing,1,50,50,<20
2023-01-08,907,CUST907,F,45,Electronics,1,25,25,41-50
2023-12-29,908,CUST908,M,46,Beauty,4,300,1200,41-50
2023-10-01,909,CUST909,M,26,Electronics,1,300,300,21-30
2023-03-06,910,CUST910,F,20,Beauty,3,50,150,<20
2023-05-21,911,CUST911,M,42,Electronics,3,300,900,41-50
2023-01-24,912,CUST912,M,51,Beauty,3,50,150,51-60
2023-01-28,913,CUST913,M,29,Electronics,3,30,90,21-30
2023-10-11,914,CUST914,F,59,Electronics,1,500,500,51-60
2023-05-30,915,CUST915,F,26,Beauty,3,30,90,21-30
2023-12-24,916,CUST916,F,32,Electronics,1,50,50,31-40
2023-03-06,917,CUST917,F,57,Electronics,4,50,200,51-60
2023-11-23,918,CUST918,F,42,Electronics,3,30,90,41-50
2023-09-09,919,CUST919,F,22,Beauty,2,25,50,21-30
2023-02-22,920,CUST920,F,28,Beauty,3,25,75,21-30
2023-01-07,921,CUST921,M,51,Electronics,3,25,75,51-60
2023-10-21,922,CUST922,M,41,Electronics,1,50,50,41-50
2023-05-26,923,CUST923,M,32,Beauty,3,300,900,31-40
2023-08-29,924,CUST924,M,55,Beauty,2,50,100,51-60
2023-09-03,925,CUST925,M,25,Electronics,1,300,300,21-30
2023-08-14,926,CUST926,M,22,Electronics,1,30,30,21-30
2023-06-24,927,CUST927,M,43,Electronics,4,500,2000,41-50
2023-04-05,928,CUST928,F,35,Clothing,4,300,1200,31-40
2023-01-27,929,CUST929,F,23,Beauty,3,25,75,21-30
2023-05-10,930,CUST930,M,54,Clothing,4,50,200,51-60
2023-09-02,931,CUST931,M,30,Beauty,4,30,120,21-30
2023-02-28,932,CUST932,F,45,Beauty,4,25,100,41-50
2023-02-03,933,CUST933,M,22,Beauty,1,30,30,21-30
2023-07-25,934,CUST934,M,30,Beauty,1,500,500,21-30
2023-09-09,935,CUST935,F,34,Beauty,1,50,50,31-40
2023-02-07,936,CUST936,M,57,Beauty,4,50,200,51-60
2023-10-23,937,CUST937,F,62,Beauty,1,500,500,60+
2023-11-19,938,CUST938,M,49,Clothing,4,50,200,41-50
2023-12-18,939,CUST939,F,46,Electronics,1,300,300,41-50
2023-01-28,940,CUST940,F,20,Electronics,1,30,30,<20
2023-03-19,941,CUST941,F,57,Clothing,2,25,50,51-60
2023-03-18,942,CUST942,M,51,Clothing,3,500,1500,51-60
2023-10-16,943,CUST943,F,57,Clothing,4,300,1200,51-60
2023-06-05,944,CUST944,M,44,Clothing,2,25,50,41-50
2023-02-13,945,CUST945,M,30,Beauty,1,25,25,21-30
2023-05-08,946,CUST946,M,62,Electronics,4,500,2000,60+
2023-03-02,947,CUST947,M,50,Beauty,1,300,300,41-50
2023-10-13,948,CUST948,F,23,Electronics,3,25,75,21-30
2023-08-02,949,CUST949,F,41,Electronics,2,25,50,41-50
2023-11-07,950,CUST950,M,36,Clothing,3,300,900,31-40
2023-11-02,951,CUST951,M,33,Beauty,2,50,100,31-40
2023-11-13,952,CUST952,F,57,Clothing,1,25,25,51-60
2023-04-26,953,CUST953,M,45,Beauty,3,30,90,41-50
2023-09-25,954,CUST954,F,50,Electronics,3,300,900,41-50
2023-07-14,955,CUST955,M,58,Clothing,1,25,25,51-60
2023-08-19,956,CUST956,M,30,Clothing,3,500,1500,21-30
2023-08-15,957,CUST957,F,60,Electronics,4,30,120,51-60
2023-06-02,958,CUST958,M,62,Electronics,2,25,50,60+
2023-10-29,959,CUST959,F,42,Electronics,2,30,60,41-50
2023-08-08,960,CUST960,M,59,Clothing,2,30,60,51-60
2023-06-06,961,CUST961,M,53,Beauty,4,50,200,51-60
2023-10-19,962,CUST962,M,44,Clothing,2,30,60,41-50
2023-11-14,963,CUST963,F,55,Beauty,1,50,50,51-60
2023-01-31,964,CUST964,M,24,Clothing,3,300,900,21-30
2023-11-09,965,CUST965,M,22,Clothing,4,50,200,21-30
2023-02-20,966,CUST966,M,60,Electronics,2,500,1000,51-60
2023-04-17,967,CUST967,M,62,Beauty,1,25,25,60+
2023-11-17,968,CUST968,F,48,Clothing,3,300,900,41-50
2023-04-19,969,CUST969,F,40,Clothing,3,300,900,31-40
2023-05-16,970,CUST970,M,59,Electronics,4,500,2000,51-60
2023-12-05,971,CUST971,F,27,Electronics,4,50,200,21-30
2023-02-11,972,CUST972,M,49,Beauty,4,25,100,41-50
2023-03-22,973,CUST973,M,60,Clothing,1,50,50,51-60
2023-05-03,974,CUST974,M,47,Beauty,1,30,30,41-50
2023-03-30,975,CUST975,F,56,Clothing,4,50,200,51-60
2023-10-10,976,CUST976,F,48,Beauty,2,300,600,41-50
2023-02-08,977,CUST977,F,35,Electronics,3,25,75,31-40
2023-03-22,978,CUST978,F,53,Clothing,3,50,150,51-60
2023-01-02,979,CUST979,F,19,Beauty,1,25,25,<20
2023-07-29,980,CUST980,F,31,Electronics,3,25,75,31-40
2023-08-19,981,CUST981,F,30,Electronics,2,30,60,21-30
2023-12-19,982,CUST982,F,46,Beauty,3,30,90,41-50
2023-11-01,983,CUST983,F,29,Clothing,1,300,300,21-30
2023-08-29,984,CUST984,M,56,Clothing,1,500,500,51-60
2023-05-30,985,CUST985,F,19,Electronics,2,25,50,<20
2023-01-17,986,CUST986,F,49,Clothing,2,500,1000,41-50
2023-04-29,987,CUST987,F,30,Clothing,3,300,900,21-30
2023-05-28,988,CUST988,F,63,Clothing,3,25,75,60+
2023-12-28,989,CUST989,F,44,Electronics,1,25,25,41-50
2023-05-25,990,CUST990,F,58,Beauty,2,500,1000,51-60
2023-12-26,991,CUST991,F,34,Clothing,2,50,100,31-40
2023-08-21,992,CUST992,F,57,Electronics,2,30,60,51-60
2023-02-06,993,CUST993,F,48,Electronics,3,50,150,41-50
2023-12-18,994,CUST994,F,51,Beauty,2,500,1000,51-60
2023-04-30,995,CUST995,F,41,Clothing,1,30,30,41-50
2023-05-16,996,CUST996,M,62,Clothing,1,50,50,60+
2023-11-17,997,CUST997,M,52,Beauty,3,30,90,51-60
2023-10-29,998,CUST998,F,23,Beauty,4,25,100,21-30
2023-12-05,999,CUST999,F,36,Electronics,3,50,150,31-40
2023-04-12,1000,CUST1000,M,47,Electronics,4,30,120,41-50
